model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,technical_status,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,contract_gate_reason,eligibility_gate_reason,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,contract_consistent,ranking_eligible,exclusion_reason,quality_result_id,source_task_quality_decision,algorithm_version,quality_result_contract_version,metric_gate_config,configured_guardrails,missing_guardrails,guardrail_contract_complete,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request_sha256,producer_identity_sha256
yolov7_paper,detection,b222,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.457007319020006,0.4520187916528286,0.00498852736717742,0.0011852319928780824,0.011206588315756938,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.75590168195777,0.6044439190906463,0.5973630231150453,0.00708089597560102,0.001370997019525329,0.015085186238463834,0.01,pass,0.49371589087318657,0.4885298674409785,0.005186023432208087,-0.000591130672520671,0.013096265383296895,0.01,pass,,,,500,,,,,,bdd3affdbf0ba0feed6b8ed952e27bde5427ccccd37e72da56d2c5b6cca6194e,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,a1370b3825f4f6f5ea374564938da15e37f8c2defb3bd39869100e8966b483e1,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,587cf66c81fd854f555d8eb2c69b396a2001970bf3d5803499560612ac2535ae,
yolov7_paper,detection,b228,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45708150440951495,0.4520187916528286,0.0050627127566863495,0.0010980899838900938,0.011388270571208359,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.75715178402606,0.6053044900224351,0.5973630231150453,0.007941466907389838,0.0022942671344090997,0.016380880057701035,0.01,pass,0.4936814767151776,0.4885298674409785,0.005151609274199109,-0.0008455147774152749,0.012877582318069588,0.01,pass,,,,500,,,,,,cc924c1ae64c0a79669e93198d6506a575e1e41d1da5e017f59f43fac987037e,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,76ccf161c5fce2ba939628d190ff7cef0eef8d06313e1065a486beb4a16404a0,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,4fa00f4c8056aa8449b1583be045eace70e18068f7f17da9f37ef489a9133cbc,
yolov7_paper,detection,b262,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4593660031972305,0.4520187916528286,0.007347211544401877,0.003772464024788313,0.012911769327325696,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.3206079719821,0.6086718207206763,0.5973630231150453,0.011308797605630971,0.006230029011666769,0.017683935899549023,0.01,pass,0.4958358801163659,0.4885298674409785,0.007306012675387441,0.0027883176545812523,0.014407486280118073,0.01,pass,,,,500,,,,,,fc49fa0aa6abd66f60147d7f53ff6c255ad519d23fc67e668c786691b7c0a887,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,827c09feabc48bb5855b4030c6b35a28cc4a08e7e2467b54bac69cf633cf9711,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,ec2b334d69a07192f7d27d2075673fd414d8dcc7af08e6a3435ddf007278213c,
yolov7_paper,detection,b270,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4590185002817099,0.4520187916528286,0.006999708628881274,0.0034415886888048376,0.01243856164538061,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.07432394800708,0.6082723735822457,0.5973630231150453,0.01090935046720043,0.005796746245705293,0.017268852867500677,0.01,pass,0.49556247239913975,0.4885298674409785,0.00703260495816127,0.002414952514019953,0.014118812032139511,0.01,pass,,,,500,,,,,,d04556d3a59e5e06f5c27819adfad21674ba6da77676294d3e1a1e0267547b7c,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,704343afa38c73728b0d289f38387d11ce7847ac4547035325d0297b1fffe12e,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,deda5bd0dce65f639279e9b914adf6a5643cd627536e9972df140f0b701556a8,
yolov7_paper,detection,b306,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46075455615822564,0.4520187916528286,0.008735764505397037,0.005478925678086009,0.013247561106102207,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.62816277996171,0.6103166318231142,0.5973630231150453,0.012953608708068942,0.008953339262625032,0.018821897732444408,0.01,pass,0.49925426209880275,0.4885298674409785,0.010724394657824265,0.006660538281470849,0.016616020539476792,0.01,pass,,,,500,,,,,,76d402487979f4d362a45bb60c6ae68b4cf8eb29aa329b7f7f404220b52e8a69,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,31bd665b4fe04e4005b582a11c53ea95e4062605d6fd569f78cbbf5fd78cbe19,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,9b395cfe01fcd2ffdbe59b568806d10373ee08729e5bd3e9b81e12363a893171,
yolov7_paper,detection,b307,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.46055526027741783,0.4520187916528286,0.008536468624589233,0.005339283685216035,0.012998033558820829,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.0854895390803,0.6099550994961421,0.5973630231150453,0.012592076381096828,0.008596031454895799,0.018330650018841654,0.01,pass,0.498414366705214,0.4885298674409785,0.009884499264235513,0.006016165925614063,0.01528081776822409,0.01,pass,,,,500,,,,,,645971631e97a9a2ef51a797bbbbc84294ff028b99dcda92033f934042c80a0c,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,b127302acc273066bd09832517240f6e1477ccfb057a70d028bc3f6dd2cd8c9d,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,b3536dd3950b7c6eb265351500584c9dea526c82eb086766f72f03fa88d30533,
yolov7_paper,detection,b306,hailo10,orin_nx_hailo10_01,hailo10,hailo10,full,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:pass;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4201404886113683,0.4520187916528286,-0.031878303041460276,-0.031878303041460276,-0.031878303041460276,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.8887893370119855,0.6097865460846241,0.5973630231150453,0.012423522969578826,0.012423522969578826,0.012423522969578826,0.01,pass,0.47163900919443014,0.4885298674409785,-0.016890858246548346,-0.016890858246548346,-0.016890858246548346,0.01,fail,,,,500,,,,,,c7c0ffc1929d243c0f92c15a37ee7ea292392be1ff73ba0f67f16883e1b16b62,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,2748126a1da04a2c569e0125468addeda6a8d19311746532e70f108d8b7f33e5,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,ef2a866823c39052bf468907d5e6363a8b7fcc3e70e2e38cef0023ea44fdc994,
yolov7_paper,detection,b001,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.09912039145089613,0.4520187916528286,-0.35289840020193247,-0.35289840020193247,-0.35289840020193247,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.028684691991657,0.12858941354373896,0.5973630231150453,-0.4687736095713063,-0.4687736095713063,-0.4687736095713063,0.01,fail,0.10571646768562863,0.4885298674409785,-0.38281339975534984,-0.38281339975534984,-0.38281339975534984,0.01,fail,,,,500,,,,,,29c9db0d87a3469818fdfd4bf32fa62dc2f1dbcd5e7cae2e266f6d603b595e8b,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,9ab002382aabb252e7744cbb38e09c9fb23f01d915a54588d380bd0bbf0f3a00,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e272a859f0f04b1c16473c9cc4edbcdf501e4caaf88a46367d9cb8c3d2f0a8c5,
yolov7_paper,detection,b002,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4588716165501035,0.4520187916528286,0.006852824897274901,0.002282420116006534,0.012029893812061878,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.21099128306378,0.6073220306472613,0.5973630231150453,0.009959007532216013,0.0032766959460900544,0.016840296351894893,0.01,pass,0.49782199662289406,0.4885298674409785,0.009292129181915576,0.0037352661161245207,0.015992878390056236,0.01,pass,,,,500,,,,,,2cbc213b8cc1af639434325b90955691d41fd59991f58cc07c888efb35db5d93,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,e2680daee687996ba64de424e1fe2cc0e7f354eb665c8b8ab43c46c27cb98877,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,d8f1cfe5d39883b8ae3452fab33f88e498132caa60eccfe15ecbe8bbc7f62b53,
yolov7_paper,detection,b013,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4576292513715711,0.4520187916528286,0.005610459718742522,0.0006658119074121121,0.010859451518582995,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.82464618305676,0.6058061144969399,0.5973630231150453,0.008443091381894585,0.0022062400404725684,0.015196883488206716,0.01,pass,0.49466567329582894,0.4885298674409785,0.006135805854850462,0.00012546432663144237,0.013996048915080063,0.01,pass,,,,500,,,,,,e0d85757beafef31a0a3c4037206afee97d24437e4d59e09aa2206da6cbcb1d0,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,89b8139979c67ae7173d9cbe85be8677dadb4715a87131a9cea906cf2d7912bd,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e90057ba9faecaa7ffdd5310021798bb978c9d4a284756a678e3c8070466472b,
yolov7_paper,detection,b044,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4577133862205809,0.4520187916528286,0.005694594567752287,0.0008323505285200042,0.010951035589931048,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.46522957191337,0.6082680561072609,0.5973630231150453,0.010905032992215569,0.0048473175043381505,0.017294496795177652,0.01,pass,0.4944479615363006,0.4885298674409785,0.005918094095322124,0.00021209122645992674,0.013234332910554621,0.01,pass,,,,500,,,,,,486d81983d5b458c298c58ede2cec895c412204d3ff9fdbbfb3230625bc78722,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,84e3cf4f9f3890427ecde4c1df0e6c87125320760967f28c927ad4af833706e7,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,013ecb5859e9e6205644e2e73fe96d7b8a94b412e6050576ce35ca88cf7ba4a1,
yolov7_paper,detection,b049,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.42730763093743585,0.4520187916528286,-0.024711160715392755,-0.024711160715392755,-0.024711160715392755,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.6576951389433816,0.5704243375523256,0.5973630231150453,-0.026938685562719722,-0.026938685562719722,-0.026938685562719722,0.01,fail,0.4673756061841061,0.4885298674409785,-0.021154261256872364,-0.021154261256872364,-0.021154261256872364,0.01,fail,,,,500,,,,,,fc92f1cbf62514e9e204efa7214dba37b16b5401b40c4f78b79348202f44277d,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,e4eaadd4149d1bf3ce37b9f6a30daf9f056b61f946b71c5d5a6fafc1c9bf3aaa,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,1cedfef60bb6c6a9398a9c1c2341a99fee8bc8aea0eb49d8bde66bad40dd31d6,
yolov7_paper,detection,b065,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.0,0.4520187916528286,-0.4520187916528286,-0.4520187916528286,-0.4520187916528286,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,2.702466791961342,0.0,0.5973630231150453,-0.5973630231150453,-0.5973630231150453,-0.5973630231150453,0.01,fail,0.0,0.4885298674409785,-0.4885298674409785,-0.4885298674409785,-0.4885298674409785,0.01,fail,,,,500,,,,,,3b788387288a9269a9b7084de9ac012a1a9805616a696494e6b96ae12a181abd,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,d2cc717d2c4bff7487e00a8da29805a31eebf74e9bc39ce5551f78a9e9672eb4,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,0583d75295e0c8257525609eb36eb1bbf356de178eeb479d8e20bd1567f3f0a5,
yolov7_paper,detection,b088,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.3424253230717144,0.4520187916528286,-0.10959346858111418,-0.10959346858111418,-0.10959346858111418,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.945312808966264,0.46375666873548005,0.5973630231150453,-0.13360635437956525,-0.13360635437956525,-0.13360635437956525,0.01,fail,0.3681547360420964,0.4885298674409785,-0.12037513139888206,-0.12037513139888206,-0.12037513139888206,0.01,fail,,,,500,,,,,,c5afe6203a3918fd15286e7c54a65935479498aef75c1bee86a146e9a936d077,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,fdf366d40c506c61846c8a477b1226d5817d45c343ba3f3758dd742205bb2957,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e12e99760015b5e0c89257013422f84119e0ca1c50efc0b9983ae17307bc297b,
yolov7_paper,detection,b092,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45835966131327177,0.4520187916528286,0.006340869660443171,0.0010870686688765744,0.012239060311257897,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.82800951297395,0.6087601285298715,0.5973630231150453,0.011397105414826192,0.005169360855698591,0.018768986905807767,0.01,pass,0.4962267507918843,0.4885298674409785,0.007696883350905792,0.0014486458079078907,0.015821473433311934,0.01,pass,,,,500,,,,,,e2b3a6d40f7b2f637da84ac07e4b8d06924c86c5e024f74d7fb16795280e30a6,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,ba76da3e756f9af2923ba381cd3a20ac3f0db078520f87bf26c3c64a64d08cbe,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,252efd3540c7664f9a8fc461e0f399ed828151f404219f70f72cd7129556dfdc,
yolov7_paper,detection,b114,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:pass;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:pass;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4431108741491737,0.4520187916528286,-0.008907917503654883,-0.008907917503654883,-0.008907917503654883,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.792077852995135,0.5864398663254953,0.5973630231150453,-0.010923156789550026,-0.010923156789550026,-0.010923156789550026,0.01,fail,0.48335833944896656,0.4885298674409785,-0.005171527992011926,-0.005171527992011926,-0.005171527992011926,0.01,pass,,,,500,,,,,,e25d55738397b49de6346808d54a28543244b9dd955900ddf10cf20290dd718c,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,93144b99ecfcc3d00e8f8e55e553a6a60d16669911bc34bf676d7a9c5c83f895,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,75030bf74aceaa12a20568cd5139f56a426e142c8ef364cf5dcef1df8147b627,
