model_id,case_id,run_id,backend,variant,presence,representation_count,primary_setup_id,mirror_setup_id,primary_source_path,mirror_source_path,primary_row_sha256,mirror_row_sha256,mirror_copy_manifest
yolo11l,b001,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b001/results_ort_tensorrt/validation_report.json,34d0862830e8422931f6c46e666031c0858020f26151619d57a9ca82fcabc6b8,3aae66bace9ecc012a33c83567c9dfd0bb8a0b3ab6dfcbfb3cb46b55d8f8e1b3,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b002,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b002/results_deepx_m1_to_tensorrt/validation_report.json,b1fa7089dd89c5a14897c91db7a78fb4baff8a72e745bc04027812524fdc90f0,3fc5a2922b11c9d0b66642f879ea000b326f011ee2dc776a17c1279d59c8f5d8,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b002,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b002/results_hailo10_to_trt/validation_report.json,c6ef10d06d1ed2f8b842f17bf22c964bb6478a0c8ad8e796df858ba02e68318a,c8be41ddaf4af714df1ec253367f0b0d9f8e8a044883c0de901f627c81610c7a,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolo11l,b002,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b002/results_hailo8_to_trt/validation_report.json,81a683448eb86808cd91a4c537aaac6cb5758dd239515ee01e2e3869b54443f5,0e838a8cf393b4a4af90020b5ed850a323fd17d538271bbd0432bd08b40f0c2f,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolo11l,b002,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b002/results_ort_tensorrt/validation_report.json,e83b00bcf05730e7a02e7fa1f1d57a2fb4f6b9864b99e647f3fb618c40e2f54a,0289b943a1e176f786d4dddc402ef12aed3c9d7aa5a728e1314311c11a097e55,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b011,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b011/results_deepx_m1_to_tensorrt/validation_report.json,7d68bf62d065d674e5af5b6df04d9ff426439321c9f5d605e56ad2a625742028,ece47a7d9106f962761524fd75e1b1f472dbb01299f035b2d654211861154426,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b011,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b011/results_hailo10_to_trt/validation_report.json,5d0713cb124c08b2ee36377720ad98f9723e15cb020281ddb5c90cfd80fd835b,aab16a59bc0ab8d8b335b472bd01a368af64585d4086f0a1991ddb2c67f5547a,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolo11l,b011,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b011/results_hailo8_to_trt/validation_report.json,7f618132ab3396aba9cdc9eb239c8a91917ef82ff4611208499903b60a1b64c3,5913c643c102382ea40e2a957219ad374a5c29f0bc480576954c5d25edfc6e6d,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolo11l,b011,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b011/results_ort_tensorrt/validation_report.json,b2fda4f86be11d2501e160c4dbfc5839dd511c9616eb5075671d2565c04453e0,cdbc46054f02dc519ec394fb48ce6cdabed20f0b099bc672e342a37297483a0d,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b060,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b060/results_deepx_m1_to_tensorrt/validation_report.json,a290664c2aaabd49fe2187282a77baae54264db0d22383aab3b00dbf5b36c220,cd558b8947885bebbf1a3b5ff684a723a2a41873d485d224a0452401930404e4,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b060,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b060/results_hailo10_to_trt/validation_report.json,aa213cf01b0f4a509d13034fa67772da7f08a08e968151b1360836d32b170882,1660996ef1ea3e4c1e7adc1f82be2f7c23286aeb5fa363174b2dfb27715d6b10,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolo11l,b060,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b060/results_hailo8_to_trt/validation_report.json,ea19274baf3add992e097a83e08584dfe6af58a35830cb76d69422748f27e18b,66ed9295282951c60aada3e42b0305d93b75ca761f69e51fa925c3e849dd3ed0,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolo11l,b060,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b060/results_ort_tensorrt/validation_report.json,118bbc3d82d2c0810c4f610a7a49ce97168af873026e9fb25441d6d6c5cd68e9,d1b90c71a8cb234165931e03ec063aceeff8e2fe36df26cb740ae05de45f4a0f,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b067,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b067/results_deepx_m1_to_tensorrt/validation_report.json,536bd3eb0fa3ca9ab6e83c148a839e56c24d6a775c6f460bb15075e24eaacf53,52677b77579f5d313789476f13ab259911e5d6c742c37994b1e5ab89a8da9624,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b067,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b067/results_hailo10_to_trt/validation_report.json,58aea375530b774449464b2ca65131e9b5e307a323d0fb9d16ef476709276dba,abb7cbc926fa85485359b38b16dc1e4fd9f3e66f0402f4ed66a5d6eb88506e64,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolo11l,b067,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b067/results_hailo8_to_trt/validation_report.json,8646874ef2521921ca9cf802d269d06f165edf35b580c3ebe30861d98a51abd5,891cd6d5e4bd009238b61eba5cc08666d7f6c0d4d03bfcf11d9f41045013cee7,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolo11l,b067,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b067/results_ort_tensorrt/validation_report.json,d1e1476662830a9df0f9a992ce44c0281c379475cc4b8a785aa2db786b355264,c044cac3896068d4d9e6dd9e15b0ceab095b5de82c5fe31137f2e21cfe656396,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b124,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b124/results_deepx_m1_to_tensorrt/validation_report.json,ca59e923bf38016e647021bc3b2b8f1449b0ac022cba2aa7d0e7583a3d3c8f57,859f8327541862b0872d3891f65afb30ef041f93b046cd2ef357fec231c75d53,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b124,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b124/results_hailo10_to_trt/validation_report.json,0bab313ce911e7600cf75666924360bc46fe6cb71f544141fedbd6c7e9abf1b3,b65bb16f14b5cf4ad5a3083889a1a0a92aff1ce425ca91756772cee7dc75baad,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolo11l,b124,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b124/results_hailo8_to_trt/validation_report.json,514ea0a5ac5e86d108103508de78218e42b3343e95f51de38739bfa657062585,2d5c0a56fc0cead40dcac1f7ad625274a8995af583c9d19378974e40797cbf09,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolo11l,b124,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b124/results_ort_tensorrt/validation_report.json,87d35d692e58d92a25e930a08bf58def2690923028fda2c75aae71315980f859,ca75ffaa8d53313ec451a4f2075082e3e269bed8d9ae3e1f0f1030309ccb9875,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b141,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b141/results_deepx_m1_to_tensorrt/validation_report.json,cf46a4999bbfc51f0fb80f99b41a419949904a3d13a95edef9da104a06170d7f,ed265008ccae6299346048099668b16fa3501bf136e4eeb3eb209993d01a13b9,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolo11l,b141,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b141/results_hailo10_to_trt/validation_report.json,ebcca07931ae96637f226be812ebc221699b5e74c3cd3b47a1549c114adf4f6c,ab7b217fb4439444ad5c526e38cfa99934e88bd5976fc027b3d75415aa0b4578,models/yolo11l/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
